"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-02","13.20",",,W",,,"64","H,,S","79",",,W","53",",,W","   50",",,W","   70",",,W","23.9",",,W","33.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-03","10.29",",,W",,,"68","H,,S","80",",,W","58",",,W","   20",",,W","   20",",,W","21.9",",,W","28.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-04","13.65",",,W",,,"69","H,,S","80",",,W","62",",,W","  360",",,W","   10",",,W","21.0",",,W","28.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-05","9.40",",,W",,,"69","H,,S","82",",,W","57",",,W","  340",",,W","  330",",,W","17.0",",,W","23.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-06","6.26",",,W",,,"67","H,,S","84",",,W","53",",,W","   20",",,W","   40",",,W","14.1",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-07","4.92",",,W",,,"72","H,,S","85",",,W","62",",,W","   50",",,W","  330",",,W","12.1",",,W","15.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-08","2.91",",,W",,,"72","H,,S","85",",,W","62",",,W","  120",",,W","  120",",,W","13.0",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-09","3.58",",,W",,,"73","H,,S","85",",,W","63",",,W","  120",",,W","  110",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-10","4.92",",,W",,,"76","H,,S","89",",,W","68",",,W","  100",",,W","  120",",,W","14.1",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-11","6.04",",,W",,,"79","H,,S","89",",,W","73",",,W","   20",",,W","   20",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-12","10.96",",,W",,,"75","H,,S","79",",,W","69",",,W","  160",",,W","  160",",,W","23.0",",,W","28.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-13","13.87",",,W",,,"72","H,,S","81",",,W","68",",,W","   10",",,W","   10",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-14","12.53",",,W",,,"72","H,,S","79",",,W","68",",,W","   80",",,W","   70",",,W","23.9",",,W","33.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-15","13.42",",,W",,,"73","H,,S","77",",,W","69",",,W","  100",",,W","   90",",,W","23.9",",,W","40.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-16","10.07",",,W",,,"71","H,,S","72",",,W","69",",,W","   80",",,W","   90",",,W","19.9",",,W","27.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-17","9.84",",,W",,,"72","H,,S","76",",,W","70",",,W","  340",",,W","   60",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-18","9.40",",,W",,,"72","H,,S","79",",,W","66",",,W","  330",",,W","  350",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-19","4.70",",,W",,,"71","H,,S","83",",,W","63",",,W","   60",",,W","   60",",,W","12.1",",,W","16.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-20","5.14",",,W",,,"72","H,,S","84",",,W","64",",,W","   80",",,W","   70",",,W","13.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-21","7.83",",,W",,,"74","H,,S","84",",,W","66",",,W","  130",",,W","  130",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-22","10.07",",,W",,,"73","H,,S","82",",,W","65",",,W","  240",",,W","  250",",,W","21.0",",,W","32.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-23","6.93",",,W",,,"64","H,,S","72",",,W","56",",,W","  340",",,W","  350",",,W","17.0",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-24","5.82",",,W",,,"60","H,,S","64",",,W","57",",,W","  350",",,W","  350",",,W","13.0",",,W","16.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-25","8.50",",,W",,,"65","H,,S","78",",,W","60",",,W","   30",",,W","   20",",,W","14.1",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-26","6.71",",,W",,,"70","H,,S","79",",,W","65",",,W","  200",",,W","  200",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-27","10.07",",,W",,,"68","H,,S","73",",,W","58",",,W","  310",",,W","  290",",,W","19.9",",,W","27.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-28","9.17",",,W",,,"56","H,,S","59",",,W","48",",,W","  340",",,W","  330",",,W","16.1",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-29","7.83",",,W",,,"55","H,,S","70",",,W","46",",,W","  340",",,W","  340",",,W","14.1",",,W","18.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-11-30","7.61",",,W",,,"60","H,,S","76",",,W","49",",,W","  100",",,W","  130",",,W","15.0",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-01","6.04",",,W",,,"71","H,,S","84",",,W","62",",,W","  180",",,W","  120",",,W","13.0",",,W","17.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-02","5.14",",,W",,,"77","H,,S","86",",,W","71",",,W","  200",",,W","  220",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-03","6.71",",,W",,,"76","H,,S","86",",,W","69",",,W","  310",",,W","  310",",,W","23.9",",,W","35.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-04","8.05",",,W",,,"74","H,,S","83",",,W","63",",,W","  300",",,W","  310",",,W","17.0",",,W","23.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-05","5.82",",,W",,,"65","H,,S","74",",,W","56",",,W","  300",",,W","  310",",,W","15.0",",,W","19.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-06","10.74",",,W",,,"60","H,,S","65",",,W","50",",,W","  330",",,W","  300",",,W","21.9",",,W","29.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-07","7.83",",,W",,,"57","H,,S","71",",,W","48",",,W","  340",",,W","  340",",,W","15.0",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-08","5.82",",,W",,,"63","H,,S","76",",,W","55",",,W","   50",",,W","   60",",,W","14.1",",,W","19.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-09","6.26",",,W",,,"70","H,,S","83",",,W","61",",,W","  130",",,W","  160",",,W","16.1",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-10","9.17",",,W",,,"72","H,,S","82",",,W","62",",,W","  270",",,W","  190",",,W","23.0",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-11","10.74",",,W",,,"60","H,,S","67",",,W","50",",,W","  280",",,W","  300",",,W","23.0",",,W","36.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-12","12.75",",,W",,,"58","H,,S","74",",,W","49",",,W","   50",",,W","   60",",,W","19.9",",,W","29.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-13","12.75",",,W",,,"66","H,,S","78",",,W","60",",,W","   50",",,W","   60",",,W","23.9",",,W","31.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-14","14.32",",,W",,,"67","H,,S","74",",,W","63",",,W","   60",",,W","   50",",,W","30.0",",,W","40.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-15","15.21",",,W",,,"68","H,,S","73",",,W","64",",,W","   60",",,W","   70",",,W","28.0",",,W","38.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-16","11.86",",,W",,,"68","H,,S","70",",,W","67",",,W","  110",",,W","  110",",,W","25.9",",,W","38.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-17","18.12",",,W",,,"69","H,,S","73",",,W","59",",,W","  210",",,W","  200",",,W","30.0",",,W","44.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-18","10.74",",,W",,,"62","H,,S","69",",,W","53",",,W","  300",",,W","  290",",,W","21.0",",,W","30.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-19","11.41",",,W",,,"55","H,,S","63",",,W","47",",,W","   20",",,W","  360",",,W","18.1",",,W","23.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-20","9.62",",,W",,,"55","H,,S","67",",,W","46",",,W","   10",",,W","   20",",,W","18.1",",,W","23.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-21","12.08",",,W",,,"63","H,,S","73",",,W","55",",,W","   60",",,W","   30",",,W","19.9",",,W","27.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-22","7.83",",,W",,,"62","H,,S","73",",,W","56",",,W","   40",",,W","   40",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-23","9.62",",,W",,,"66","H,,S","77",",,W","58",",,W","   70",",,W","   70",",,W","19.9",",,W","29.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-24","6.71",",,W",,,"65","H,,S","73",",,W","58",",,W","  100",",,W","  100",",,W","17.0",",,W","23.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-25","7.16",",,W",,,"68","H,,S","72",",,W","65",",,W","  130",",,W","  140",",,W","15.0",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-26","5.59",",,W",,,"69","H,,S","77",",,W","64",",,W","  330",",,W","  310",",,W","13.0",",,W","17.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-27","6.93",",,W",,,"66","H,,S","74",",,W","57",",,W","  300",",,W","  280",",,W","14.1",",,W","19.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-28","4.25",",,W",,,"60","H,,S","65",",,W","56",",,W","  150",",,W","  150",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-29","8.72",",,W",,,"56","H,,S","62",",,W","49",",,W","  270",",,W","  270",",,W","18.1",",,W","28.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-30","3.80",",,W",,,"53","H,,S","60",",,W","47",",,W","  190",",,W","  190",",,W","10.1",",,W","14.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2023-12-31","3.36",",,W",,,"55","H,,S","68",",,W","44",",,W","  280",",,W","  290",",,W","13.0",",,W","19.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-01","4.25",",,W",,,"56","H,,S","72",",,W","42",",,W","  280",",,W","  260",",,W","16.1",",,W","21.9",",,W","    1",",,W","    1",",,W",,,"    1",",,W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-02","8.50",",,W",,,"58","H,,S","64",",,W","49",",,W","  340",",,W","  300",",,W","14.1",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-03","5.37",",,W",,,"56","H,,S","71",",,W","48",",,W","  190",",,W","  180",",,W","15.0",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-04","9.17",",,W",,,"60","H,,S","65",",,W","50",",,W","  360",",,W","  360",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-05","10.07",",,W",,,"59","H,,S","74",",,W","48",",,W","   80",",,W","   80",",,W","19.9",",,W","25.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-06","12.75",",,W",,,"69","H,,S","80",",,W","66",",,W","  180",",,W","  180",",,W","21.9",",,W","31.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-07","8.50",",,W",,,"65","H,,S","70",",,W","52",",,W","  300",",,W","  310",",,W","17.0",",,W","28.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-08","10.96",",,W",,,"58","H,,S","68",",,W","49",",,W","  120",",,W","  130",",,W","21.0",",,W","29.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-09","15.43",",,W",,,"72","H,,S","80",",,W","58",",,W","  260",",,W","  270",",,W","40.0",",,W","59.1",",,W","    1",",,W",,,"    1",",,W","    1",",,W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-10","8.50",",,W",,,"58","H,,S","65",",,W","51",",,W","  300",",,W","  300",",,W","16.1",",,W","25.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-11","6.04",",,W",,,"55","H,,S","66",",,W","46",",,W","   50",",,W","   60",",,W","15.0",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-12","10.74",",,W",,,"66","H,,S","80",",,W","57",",,W","  220",",,W","  200",",,W","21.0",",,W","29.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-13","11.63",",,W",,,"70","H,,S","76",",,W","53",",,W","  210",",,W","  210",",,W","23.0",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-14","7.61",",,W",,,"54","H,,S","57",",,W","51",",,W","  360",",,W","  360",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-15","4.47",",,W",,,"62","H,,S","77",",,W","54",",,W","  170",",,W","  140",",,W","14.1",",,W","19.9",",,W",,,"    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-16","10.51",",,W",,,"70","H,,S","79",",,W","62",",,W","  230",",,W","  210",",,W","21.0",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-17","10.07",",,W",,,"57","H,,S","62",",,W","44",",,W","  340",",,W","  340",",,W","17.0",",,W","21.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-18","6.93",",,W",,,"57","H,,S","75",",,W","47",",,W","  300",",,W","  300",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-19","5.37",",,W",,,"62","H,,S","77",",,W","56",",,W","  320",",,W","  290",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-20","10.51",",,W",,,"55","H,,S","60",",,W","44",",,W","  360",",,W","  360",",,W","17.0",",,W","23.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-21","13.42",",,W",,,"48","H,,S","61",",,W","38",",,W","   30",",,W","   40",",,W","21.0",",,W","33.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-22","8.05",",,W",,,"54","H,,S","71",",,W","45",",,W","   90",",,W","   90",",,W","21.0",",,W","29.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-23","9.84",",,W",,,"67","H,,S","77",",,W","62",",,W","  100",",,W","  100",",,W","19.9",",,W","29.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-24","9.40",",,W",,,"70","H,,S","80",",,W","63",",,W","  130",",,W","  130",",,W","17.0",",,W","25.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-25","7.61",",,W",,,"73","H,,S","85",",,W","63",",,W","  140",",,W","  140",",,W","18.1",",,W","25.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-26","4.70",",,W",,,"72","H,,S","82",",,W","65",",,W","  180",",,W","  150",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-27","8.05",",,W",,,"73","H,,S","85",",,W","61",",,W","  180",",,W","  170",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-28","12.08",",,W",,,"70","H,,S","73",",,W","53",",,W","  270",",,W","  260",",,W","21.9",",,W","31.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-29","9.84",",,W",,,"55","H,,S","62",",,W","48",",,W","  330",",,W","  340",",,W","18.1",",,W","25.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-30","5.37",",,W",,,"56","H,,S","70",",,W","46",",,W","  270",",,W","  210",",,W","14.1",",,W","19.0",",,W",,,,,,,"    1",",,W"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-01-31","10.07",",,W",,,"59","H,,S","73",",,W","48",",,W","  280",",,W","  300",",,W","25.1",",,W","35.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-01","5.82",",,W",,,"58","H,,S","71",",,W","47",",,W","  350",",,W","  350",",,W","14.1",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-02","4.92",",,W",,,"60","H,,S","73",",,W","48",",,W","  280",",,W","  270",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-03","6.49",",,W",,,"61","H,,S","76",",,W","48",",,W","  100",",,W","   50",",,W","13.0",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-04","10.51",",,W",,,"66","H,,S","74",",,W","56",",,W","  120",",,W","  120",",,W","29.1",",,W","40.0",",,W","    1",",,W",,,"    1",",,W",,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-05","8.05",",,W",,,"61","H,,S","69",",,W","51",",,W","  350",",,W","  340",",,W","21.0",",,W","25.9",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-06","17.22",",,W",,,"59","H,,S","69",",,W","53",",,W","  350",",,W","   10",",,W","28.0",",,W","36.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-07","12.75",",,W",,,"58","H,,S","70",",,W","49",",,W","  350",",,W","   20",",,W","21.0",",,W","27.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-08","6.04",",,W",,,"60","H,,S","75",",,W","49",",,W","  100",",,W","  110",",,W","13.0",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-09","5.82",",,W",,,"65","H,,S","78",",,W","54",",,W","  140",",,W","  170",",,W","15.0",",,W","31.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-10","6.26",",,W",,,"67","H,,S","81",",,W","55",",,W","  160",",,W","  160",",,W","17.0",",,W","27.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-11","10.07",",,W",,,"72","H,,S","83",",,W","65",",,W","  180",",,W","  180",",,W","21.9",",,W","31.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-12","14.32",",,W",,,"74","H,,S","85",",,W","67",",,W","  180",",,W","  180",",,W","25.1",",,W","36.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-13","11.41",",,W",,,"69","H,,S","72",",,W","55",",,W","  270",",,W","  300",",,W","21.0",",,W","29.1",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-14","8.05",",,W",,,"60","H,,S","74",",,W","47",",,W","   80",",,W","   60",",,W","15.0",",,W","21.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-15","5.37",",,W",,,"62","H,,S","77",",,W","52",",,W","  110",",,W","  100",",,W","14.1",",,W","19.0",",,W",,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-16","6.49",",,W",,,"67","H,,S","79",",,W","59",",,W","  230",",,W","  230",",,W","16.1",",,W","21.0",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-17","7.61",",,W",,,"63","H,,S","67",",,W","55",",,W","   30",",,W","   30",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.41822","-81.32413","27.1","2024-02-18","11.86",",,W",,,"58","H,,S","59",",,W","56",",,W","   10",",,W","   10",",,W","23.0",",,W","32.0",",,W","    1",",,W",,,,,,
